Unnamed: 0,Year,FuelConsumption,Kilometres,Doors,Seats,Price,Automatic,Manual,DEMO,NEW,USED,Engine_cyl_num,Engine_total_vol
8433,2010,11.6,84646.0,4,7,9.991956200523736,1,0,0,0,1,6,3.5
8434,2010,16.2,274918.0,2,2,9.104868739033948,1,0,0,0,1,6,4.0
8435,2018,5.9,86055.0,4,7,10.915088464214607,1,0,0,0,1,4,2.0
8438,2018,8.5,37300.0,4,5,10.308619271743055,1,0,0,0,1,4,2.4
8439,2018,5.8,79452.0,5,5,10.74838968832263,1,0,0,0,1,4,2.0
8440,2007,12.2,181244.0,4,5,9.103868127465667,1,0,0,0,1,6,4.0
8441,2014,11.5,276925.0,4,5,9.457122321855792,1,0,0,0,1,6,3.6
8442,2012,8.2,109512.0,4,5,9.615138591096644,1,0,0,0,1,4,2.0
8443,2013,7.1,138887.0,4,5,10.042814617757227,1,0,0,0,1,4,2.0
8444,2006,8.3,314025.0,2,3,9.104868739033948,0,1,0,0,1,4,2.5
8445,2012,7.7,197269.0,4,5,9.39182824802156,0,1,0,0,1,4,2.0
8446,2015,6.8,63710.0,5,5,9.734477009801846,0,1,0,0,1,4,1.8
8447,2011,10.1,209985.0,4,5,9.471935109664646,1,0,0,0,1,6,3.6
8448,2018,9.5,73836.0,4,7,10.690807903113322,1,0,0,0,1,6,3.5
8449,2014,5.3,60927.0,3,5,9.304741047397666,0,1,0,0,1,4,1.4
8450,2012,8.8,170711.0,4,5,9.471935109664646,1,0,0,0,1,4,2.4
8451,2013,8.2,267299.0,2,3,10.308919326755392,0,1,0,0,1,4,3.0
8452,2019,8.3,83405.0,4,5,10.308619271743055,1,0,0,0,1,4,2.5
8453,2005,11.0,191317.0,4,5,9.103868127465667,1,0,0,0,1,6,2.7
8456,2013,8.1,79319.0,4,5,9.471164990258082,0,1,0,0,1,4,2.0
8457,2011,9.4,122117.0,4,5,9.615138591096644,1,0,0,0,1,4,2.5
8458,2021,8.5,27080.0,4,5,10.712816487385483,1,0,0,0,1,4,2.4
8459,2023,8.1,5.0,4,7,11.018465195290503,1,0,0,1,0,4,2.5
8460,2011,8.8,192041.0,5,5,9.615138591096644,1,0,0,0,1,4,2.0
8461,2016,6.1,33734.0,4,5,10.203555107263542,1,0,0,0,1,4,2.0
8462,2011,8.8,99882.0,4,5,9.61447125707121,1,0,0,0,1,4,2.0
8463,2016,8.2,128175.0,3,2,9.903437551286085,1,0,0,0,1,4,1.6
8464,2023,9.4,10.0,4,5,10.693874867521128,1,0,0,1,0,4,2.0
8465,2020,6.8,52924.0,4,5,10.275016625615446,1,0,0,0,1,4,1.6
8466,2009,10.7,256066.0,5,5,9.546741177474825,0,1,0,0,1,4,2.5
8467,2012,6.9,215359.0,4,5,9.680281499268713,1,0,0,0,1,4,2.0
8468,2017,6.9,82889.0,4,5,10.6684901701965,1,0,0,0,1,4,2.0
8469,2020,4.2,9648.0,5,5,10.48815825675999,1,0,0,0,1,4,1.8
8470,2003,12.6,312270.0,4,8,9.615138591096644,1,0,0,0,1,4,3.0
8471,2014,7.9,179308.0,4,5,9.104868739033948,1,0,0,0,1,4,1.6
8473,2008,9.3,387351.0,4,8,9.798071479779479,1,0,0,0,1,4,3.0
8474,2013,7.2,122003.0,5,5,9.468851067127684,0,1,0,0,1,4,2.0
8476,2014,11.5,169730.0,2,2,10.490996401073076,1,0,0,0,1,8,6.0
8477,2014,8.3,87861.0,3,4,10.373178632943564,1,0,0,0,1,4,1.6
8478,2009,8.7,326592.0,4,5,9.456262510179732,1,0,0,0,1,6,3.0
8479,2021,5.8,14901.0,3,4,10.54507824618167,1,0,0,0,1,4,1.4
8480,2006,10.9,254957.0,4,5,9.104868739033948,1,0,0,0,1,6,3.0
8481,2006,9.3,116431.0,5,5,9.471935109664646,1,0,0,0,1,4,2.3
8482,2012,8.8,155102.0,4,7,9.471935109664646,1,0,0,0,1,6,2.7
8483,2015,9.2,79713.0,4,5,10.122502593266558,1,0,0,0,1,6,3.5
8484,2011,5.5,106000.0,5,4,9.21024036697585,1,0,0,0,1,3,1.0
8485,2020,7.2,31174.0,4,5,10.689396213177384,1,0,0,0,1,4,2.0
8486,2017,7.4,53541.0,4,5,10.49124643927466,1,0,0,0,1,4,2.0
8487,2022,7.4,11679.0,5,5,10.2396025825095,1,0,0,0,1,4,2.0
8488,2020,7.2,96427.0,4,7,10.274706221915702,1,0,0,0,1,4,2.4
8489,2016,10.1,147708.0,4,7,9.581834960513193,1,0,0,0,1,6,3.0
8490,2009,10.1,203825.0,4,5,9.546741177474825,1,0,0,0,1,6,4.0
8492,2018,7.9,71899.0,4,5,10.124629101179664,1,0,0,0,1,4,2.0
8493,2015,8.8,198246.0,4,5,9.79757132694458,1,0,0,0,1,6,2.7
8494,2013,8.9,136350.0,4,7,9.79757132694458,1,0,0,0,1,4,2.4
8495,2017,6.8,159935.0,4,7,9.998343083548807,1,0,0,0,1,4,2.4
8496,2018,6.3,114124.0,4,5,10.19802109993701,1,0,0,0,1,4,2.0
8498,2012,6.4,69040.0,3,4,9.79757132694458,1,0,0,0,1,4,1.6
8499,2012,8.2,198682.0,4,5,9.61547209118311,1,0,0,0,1,6,2.7
8503,2012,6.4,134333.0,5,5,9.304741047397666,1,0,0,0,1,4,1.4
8504,2015,6.9,53000.0,4,5,9.998343083548807,1,0,0,0,1,4,1.8
8505,2019,8.3,47488.0,4,5,10.238172478583245,1,0,0,0,1,4,2.4
8506,2019,8.9,56635.0,4,8,10.568235258574376,1,0,0,0,1,4,2.4
8507,2019,7.0,148225.0,4,5,10.2396025825095,1,0,0,0,1,4,2.0
8509,2021,4.7,40194.0,4,5,10.91490662950186,1,0,0,0,1,4,2.5
8510,2014,5.7,143378.0,5,5,9.383116515926606,0,1,0,0,1,4,1.3
8511,2009,10.5,227275.0,4,5,9.305559638557117,1,0,0,0,1,6,3.5
8512,2011,6.7,204322.0,4,5,8.85352256068954,1,0,0,0,1,4,2.0
8513,2020,4.8,12749.0,5,5,10.126231023828998,0,1,0,0,1,3,1.0
8514,2008,9.3,340828.0,4,8,9.680281499268713,1,0,0,0,1,4,3.0
8515,2020,7.6,20651.0,4,7,10.714395546283317,1,0,0,0,1,4,2.0
8516,2019,7.7,46586.0,4,8,10.568235258574376,1,0,0,0,1,4,2.2
8517,2013,8.1,145024.0,5,5,9.679718805828,1,0,0,0,1,5,2.5
8518,2015,7.5,148355.0,4,5,10.400619849170116,1,0,0,0,1,6,3.0
8519,2007,7.8,191275.0,5,5,9.103868127465667,1,0,0,0,1,4,1.8
8520,2004,13.8,287989.0,4,8,9.546741177474825,1,0,0,0,1,6,4.0
8521,2009,9.3,185730.0,4,5,9.2093398716426,1,0,0,0,1,4,2.5
8522,2016,9.5,303000.0,4,5,9.903437551286085,1,0,0,0,1,6,3.6
8523,2019,10.9,72185.0,2,2,10.341419850781794,1,0,0,0,1,4,2.7
8524,2009,6.3,183454.0,4,7,9.546098067659527,0,1,0,0,1,4,1.9
8525,2017,6.4,79895.0,4,5,10.126231023828998,1,0,0,0,1,4,1.8
8526,2006,7.5,170296.0,5,5,8.85352256068954,1,0,0,0,1,4,1.6
8527,2010,10.5,151819.0,4,5,9.546098067659527,1,0,0,0,1,6,3.2
8528,2016,6.0,86981.0,4,5,10.51542467767053,1,0,0,0,1,4,2.2
8529,2012,9.8,181123.0,2,2,9.79757132694458,0,1,0,0,1,6,3.6
8530,2016,6.4,54134.0,4,5,10.398183794372235,0,1,0,0,1,4,2.0
8532,2013,6.7,186342.0,4,5,9.375770061099919,1,0,0,0,1,4,1.8
8533,2019,6.7,33639.0,4,5,9.942227380852058,1,0,0,0,1,4,1.4
8534,2017,6.7,26786.0,4,5,10.04316253460861,1,0,0,0,1,4,1.4
8535,2012,7.5,242020.0,4,5,9.47262771040802,1,0,0,0,1,4,2.0
8536,2010,8.7,140785.0,4,7,9.158941808890182,1,0,0,0,1,4,2.0
8537,2015,6.6,79709.0,4,5,9.902987427494446,1,0,0,0,1,4,2.5
8538,2010,5.9,154715.0,4,5,9.392245175273795,1,0,0,0,1,4,2.0
8539,2014,4.6,74000.0,4,5,10.257659366256743,1,0,0,0,1,4,2.1
8540,2015,5.9,92568.0,5,5,9.79757132694458,0,1,0,0,1,4,2.0
8541,2016,6.3,83160.0,5,5,9.993693820422276,1,0,0,0,1,4,1.6
8542,2011,6.1,122220.0,4,5,9.2093398716426,0,1,0,0,1,4,1.6
8543,2019,8.3,76603.0,4,5,10.37333491957356,1,0,0,0,1,4,2.5
8544,2016,6.9,79931.0,4,5,9.98966524877718,1,0,0,0,1,4,1.8
8545,2013,6.9,101997.0,5,5,9.734358589528156,1,0,0,0,1,4,1.8
8546,2012,6.9,180445.0,4,5,9.64782080951636,1,0,0,0,1,4,2.0
8548,2009,7.4,218345.0,4,7,9.305559638557117,1,0,0,0,1,4,2.2
8549,2014,9.9,223000.0,4,7,9.903437551286085,1,0,0,0,1,6,3.5
8550,2012,9.9,136868.0,4,5,10.161612072745584,1,0,0,0,1,6,4.0
8551,2004,8.6,160101.0,4,5,9.136693831807884,0,1,0,0,1,4,2.0
8553,2020,7.9,54964.0,4,5,10.275016625615446,1,0,0,0,1,4,2.0
8554,2020,4.8,62375.0,5,5,10.73617926053397,1,0,0,0,1,4,2.5
8555,2020,8.1,54331.0,4,7,10.250263664295613,1,0,0,0,1,4,2.5
8557,2019,7.4,61344.0,4,5,10.448656630324574,1,0,0,0,1,4,2.5
8559,2007,10.0,119000.0,4,5,9.47231994707559,1,0,0,0,1,4,2.4
8560,2017,5.3,95679.0,4,5,10.462817585361734,1,0,0,0,1,4,2.0
8561,2019,8.9,223165.0,4,5,10.757690092096862,1,0,0,0,1,5,3.2
8562,2009,7.7,223935.0,5,5,9.2093398716426,1,0,0,0,1,4,1.8
8563,2017,8.1,65922.0,4,5,10.571060481976643,1,0,0,0,1,4,2.0
8564,2015,8.3,209544.0,4,5,10.434086391401058,0,1,0,0,1,4,3.0
8565,2012,7.5,93317.0,4,4,9.951801412814678,1,0,0,0,1,4,1.6
8566,2017,6.2,89777.0,5,5,9.740380214665977,1,0,0,0,1,4,1.4
8567,2015,8.5,150251.0,4,5,10.588854545777112,1,0,0,0,1,4,2.8
8568,2019,7.4,55075.0,4,5,10.08539235583374,1,0,0,0,1,4,2.0
8569,2019,7.2,47810.0,4,5,10.107244390050148,1,0,0,0,1,4,1.6
8570,2007,15.3,442650.0,4,5,8.987071812848821,1,0,0,0,1,8,6.0
8571,2019,7.2,52117.0,4,7,10.691717614342766,1,0,0,0,1,4,2.2
8572,2017,7.4,139714.0,4,5,9.79757132694458,1,0,0,0,1,4,2.0
8573,2022,6.9,32436.0,4,5,10.5184028848265,1,0,0,0,1,4,1.6
8574,2000,11.5,209702.0,4,5,8.98594603876032,1,0,0,0,1,6,3.0
8575,2019,6.2,55928.0,4,5,10.668722809490328,1,0,0,0,1,4,2.0
8577,2001,0.0,212882.0,2,3,9.258177701390343,0,1,0,0,1,4,2.7
8578,2011,10.5,281073.0,4,5,9.305559638557117,1,0,0,0,1,4,2.5
8579,2015,7.4,67373.0,4,5,10.13816433966401,1,0,0,0,1,4,2.5
8581,2016,8.0,132261.0,4,5,10.372865986387945,1,0,0,0,1,4,3.0
8582,2019,6.7,61856.0,4,5,9.998343083548807,1,0,0,0,1,4,1.4
8583,2013,6.9,150200.0,5,5,9.680031452383618,1,0,0,0,1,4,1.8
8584,2012,11.8,250705.0,4,5,9.740380214665977,1,0,0,0,1,6,4.0
8585,2022,8.1,20.0,4,5,10.341419850781794,1,0,0,1,0,4,1.5
8586,2014,6.9,139384.0,4,5,9.902987427494446,1,0,0,0,1,4,2.0
8587,2021,4.8,11773.0,4,5,11.277076541158465,1,0,0,0,1,4,2.5
8588,2019,10.0,88977.0,4,7,10.373178632943564,1,0,0,0,1,6,3.5
8589,2016,6.3,67031.0,5,5,9.85214162518454,1,0,0,0,1,4,1.3
8590,2021,6.5,24022.0,5,5,10.839384814049202,1,0,0,0,1,4,2.0
8591,2016,7.3,137000.0,5,5,10.448714603019452,1,0,0,0,1,4,2.0
8592,2012,7.6,111008.0,5,5,9.79784922051313,1,0,0,0,1,4,2.0
8593,2012,10.1,126351.0,4,7,9.471935109664646,1,0,0,0,1,6,3.0
8595,2017,7.2,60091.0,5,5,10.122141038577473,1,0,0,0,1,4,2.0
8596,2015,7.7,189244.0,4,8,10.308619271743055,1,0,0,0,1,4,2.2
8597,2006,9.5,232908.0,4,5,10.16569795901424,1,0,0,0,1,4,3.0
8599,2017,7.9,85388.0,4,5,10.711925777430809,1,0,0,0,1,4,3.0
8600,2019,10.1,135946.0,4,7,10.373178632943564,1,0,0,0,1,6,3.5
8603,2015,7.4,172144.0,4,5,9.998752276761909,1,0,0,0,1,4,2.0
8604,2020,8.6,61577.0,4,7,10.373178632943564,1,0,0,0,1,4,2.8
8605,2008,9.9,189528.0,4,5,9.680281499268713,1,0,0,0,1,4,3.2
8606,2015,5.3,143545.0,4,5,10.433821642690162,1,0,0,0,1,4,2.0
8608,2019,6.7,47378.0,4,5,9.993328256535918,1,0,0,0,1,4,1.4
8609,2013,6.9,133002.0,4,5,9.734417801417921,1,0,0,0,1,4,1.6
8610,2014,7.6,89804.0,4,8,10.165774890967965,1,0,0,0,1,4,2.4
8611,2018,7.6,85116.0,5,5,10.201738576337144,1,0,0,0,1,4,2.0
8612,2016,7.9,280681.0,2,2,9.85214162518454,0,1,0,0,1,4,2.8
8613,2011,9.5,223760.0,4,8,9.58107599956325,1,0,0,0,1,4,2.4
8614,2015,6.1,121574.0,4,5,10.30521234102857,1,0,0,0,1,4,2.2
8615,2008,15.5,123084.0,4,5,9.680281499268713,1,0,0,0,1,6,4.0
8616,2017,6.3,82000.0,5,5,9.877656792501606,1,0,0,0,1,4,1.6
8617,2016,4.9,76280.0,5,5,10.12643108384767,1,0,0,0,1,4,1.4
8619,2015,8.5,214256.0,4,7,10.596384701840863,1,0,0,0,1,4,2.0
8620,2021,6.3,12533.0,4,5,11.081988690888394,1,0,0,0,1,4,2.0
8621,2015,8.5,118610.0,4,5,10.274706221915702,1,0,0,0,1,4,2.5
8622,2010,9.5,141077.0,4,5,8.987071812848821,1,0,0,0,1,6,2.5
8623,2019,10.9,94058.0,4,7,10.373178632943564,1,0,0,0,1,4,2.0
8624,2017,6.9,126879.0,4,5,9.951706124806602,1,0,0,0,1,4,2.0
8625,2013,7.5,301000.0,4,5,9.61573881119536,1,0,0,0,1,6,3.0
8626,2020,7.3,16869.0,4,5,10.357425314095071,1,0,0,0,1,4,1.5
8627,2017,7.5,96288.0,4,5,10.388964598613677,1,0,0,0,1,4,2.5
8628,2014,8.1,120083.0,4,7,9.615138591096644,1,0,0,0,1,4,2.2
8629,2009,10.9,146106.0,4,5,9.679718805828,0,1,0,0,1,4,2.4
8630,2017,7.4,81806.0,4,5,9.951324881950288,1,0,0,0,1,4,2.0
8631,2017,8.4,101002.0,4,5,10.199360984014199,1,0,0,0,1,4,2.0
8632,2022,6.6,21308.0,5,5,10.544024782823776,1,0,0,0,1,4,2.5
8633,2018,6.7,82153.0,4,5,10.369985042452576,1,0,0,0,1,4,2.0
8634,2020,7.6,74548.0,4,5,10.2396025825095,1,0,0,0,1,4,2.0
8635,2019,7.9,21480.0,4,5,10.341419850781794,1,0,0,0,1,4,2.0
8636,2011,6.1,82683.0,5,5,9.304741047397666,1,0,0,0,1,4,1.6
8637,2019,7.0,52637.0,4,5,10.874266469694353,1,0,0,0,1,4,2.0
8638,2020,7.0,34303.0,4,5,10.372865986387945,1,0,0,0,1,4,2.5
8639,2014,6.7,66253.0,2,4,10.596609732783568,1,0,0,0,1,4,2.0
8640,2004,0.0,342898.0,2,3,10.714195521835219,0,1,0,0,1,6,4.2
8643,2023,6.4,20.0,2,4,10.691717614342766,0,1,0,0,1,4,1.5
8644,2012,6.4,86893.0,4,5,9.680281499268713,1,0,0,0,1,4,1.6
8645,2004,9.7,265792.0,4,5,8.987071812848821,1,0,0,0,1,4,2.4
8646,2012,8.1,128569.0,4,5,10.124629101179664,1,0,0,0,1,4,2.8
8647,2013,10.7,71850.0,4,5,10.403959764222627,0,1,0,0,1,4,2.5
8648,2021,6.5,8028.0,5,5,10.893419004561645,1,0,0,0,1,4,2.0
8649,2022,8.1,16605.0,4,7,10.858806671377762,1,0,0,0,1,4,2.5
8650,2011,7.8,148823.0,2,5,9.39182824802156,1,0,0,0,1,4,2.0
8651,2019,5.4,35872.0,5,5,10.46296047312364,1,0,0,0,1,4,1.4
8653,2017,6.4,25603.0,5,5,10.2396025825095,1,0,0,0,1,4,1.5
8654,2023,4.3,2100.0,4,5,10.905955980651335,1,0,0,0,1,4,1.8
8655,2012,6.3,73350.0,3,5,9.47231994707559,1,0,0,0,1,4,1.4
8656,2018,7.0,213226.0,4,5,10.308619271743055,1,0,0,0,1,4,2.3
8657,2021,5.6,4500.0,4,5,10.126231023828998,1,0,0,0,1,4,1.5
8658,2021,7.2,43761.0,4,7,10.403959764222627,1,0,0,0,1,4,2.4
8659,2017,7.6,181867.0,4,5,10.353288474464344,1,0,0,0,1,4,2.4
8660,2014,8.5,187749.0,4,5,9.90323752128092,1,0,0,0,1,4,2.5
8661,2021,7.7,7256.0,2,2,11.492620711629865,1,0,0,0,1,6,3.0
8662,2006,9.4,221126.0,4,5,9.158941808890182,1,0,0,0,1,4,2.4
8663,2017,7.8,82670.0,4,7,10.462817585361734,1,0,0,0,1,4,2.4
8664,2014,9.3,160000.0,4,7,10.59383080576334,1,0,0,0,1,6,3.0
8665,2016,6.2,48080.0,5,5,9.79757132694458,1,0,0,0,1,4,1.4
8666,2016,6.3,72156.0,4,5,10.165467127635536,1,0,0,0,1,4,1.4
8667,2017,8.5,82359.0,4,5,10.308919326755392,1,0,0,0,1,4,2.4
8668,2007,9.9,153673.0,4,5,9.39182824802156,1,0,0,0,1,6,3.5
8669,2021,4.7,31001.0,5,5,9.79757132694458,1,0,0,0,1,3,1.2
8670,2014,6.4,59583.0,5,5,9.546741177474825,1,0,0,0,1,4,1.6
8671,2014,9.8,128017.0,4,5,10.126231023828998,1,0,0,0,1,6,3.6
8672,2019,5.6,94098.0,4,5,10.308619271743055,1,0,0,0,1,4,2.0
8673,2018,7.0,34061.0,4,5,10.403959764222627,1,0,0,0,1,4,2.0
8674,2014,8.1,260000.0,4,5,9.798071479779479,0,1,0,0,1,4,2.5
8675,2019,6.4,81700.0,5,5,10.08539235583374,1,0,0,0,1,3,1.5
8676,2019,5.9,38580.0,4,5,10.333547707499672,1,0,0,0,1,4,1.4
8678,2016,7.5,82168.0,4,5,10.433762800123432,1,0,0,0,1,4,2.0
8679,2018,6.1,66900.0,4,5,9.902987427494446,1,0,0,0,1,4,1.4
8680,2020,7.5,45029.0,5,5,10.877103351029552,1,0,0,0,1,4,2.5
8681,2019,7.9,43319.0,4,5,10.304107608981093,1,0,0,0,1,4,2.0
8682,2019,8.8,90686.0,4,3,10.531829509729958,1,0,0,0,1,4,2.5
8683,2013,6.4,90684.0,5,5,9.615138591096644,1,0,0,0,1,4,1.4
8684,2015,7.7,66947.0,4,8,10.490718507504525,1,0,0,0,1,4,2.2
8685,2018,5.2,84779.0,4,5,10.124629101179664,1,0,0,0,1,4,1.4
8686,2015,5.7,156998.0,4,5,10.433821642690162,1,0,0,0,1,4,2.1
8688,2015,8.3,224873.0,4,5,10.54507824618167,0,1,0,0,1,4,3.0
8690,2018,6.3,135646.0,4,5,10.274706221915702,1,0,0,0,1,4,2.0
8691,2018,8.4,65256.0,4,5,10.542178547300015,1,0,0,0,1,5,3.2
8692,2013,7.4,162604.0,5,5,9.158941808890182,1,0,0,0,1,4,1.8
8693,2014,6.2,69425.0,4,5,10.77662023009248,1,0,0,0,1,6,3.0
8694,2019,7.9,54102.0,4,5,10.791378809888585,1,0,0,0,1,4,2.3
8695,2021,8.3,55497.0,4,5,10.308285771656589,1,0,0,0,1,4,2.5
8696,2002,0.0,352185.0,4,7,9.903487552536127,1,0,0,0,1,4,3.0
8697,2016,4.1,126851.0,4,5,10.657024033108858,1,0,0,0,1,4,2.0
8698,2021,7.2,37895.0,4,5,10.164697304656794,1,0,0,0,1,4,1.6
8699,2017,8.0,151470.0,4,7,11.001766452303,1,0,0,0,1,4,2.8
8700,2017,7.0,74053.0,4,5,11.407453832027993,1,0,0,0,1,6,3.0
8701,2019,7.3,110429.0,4,5,10.308619271743055,1,0,0,0,1,4,2.5
8702,2014,7.6,62803.0,4,5,9.634954298923107,1,0,0,0,1,4,1.8
8703,2019,7.4,82702.0,4,5,10.968181048000611,1,0,0,0,1,4,2.0
8704,2016,7.9,111163.0,4,5,10.08539235583374,1,0,0,0,1,4,2.0
8705,2021,4.7,17919.0,5,5,9.79757132694458,1,0,0,0,1,3,1.2
8706,2018,7.4,43732.0,4,5,10.08539235583374,1,0,0,0,1,4,2.0
8707,2022,8.6,19727.0,4,5,10.819738283610262,1,0,0,0,1,4,2.4
8709,2019,8.0,37005.0,5,5,10.8190580250858,1,0,0,0,1,4,2.0
8710,2019,7.1,130947.0,4,7,10.757647528943776,1,0,0,0,1,4,2.0
8711,2019,4.7,60783.0,5,5,10.757690092096862,1,0,0,0,1,4,2.5
8712,2015,5.4,103342.0,5,5,10.462817585361734,1,0,0,0,1,4,2.0
8714,2023,9.5,18.0,4,5,10.850986211534476,1,0,0,1,0,4,2.0
8715,2012,9.9,213925.0,4,5,9.79757132694458,1,0,0,0,1,4,2.5
8716,2018,6.1,99800.0,5,5,10.126231023828998,1,0,0,0,1,4,2.0
8717,2019,9.6,68280.0,4,5,10.448656630324574,1,0,0,0,1,4,2.8
8718,2020,6.2,57930.0,4,5,10.20322170601205,1,0,0,0,1,4,2.0
8719,2017,6.8,76222.0,4,7,10.274706221915702,1,0,0,0,1,4,2.4
8720,2013,7.3,172156.0,4,7,9.740674462130217,1,0,0,0,1,4,2.2
8721,2019,4.2,16732.0,4,5,10.644233711895351,1,0,0,0,1,4,2.5
8722,2016,8.1,3588.0,4,5,10.400863128577715,1,0,0,0,1,4,2.5
8723,2018,8.5,81566.0,4,7,10.839384814049202,1,0,0,0,1,5,3.2
8724,2021,7.4,33662.0,5,5,10.165467127635536,1,0,0,0,1,4,2.0
8725,2017,5.4,50191.0,4,5,9.79757132694458,1,0,0,0,1,4,1.2
8726,2012,6.3,108000.0,5,5,9.680281499268713,1,0,0,0,1,4,1.5
8728,2018,7.3,75796.0,4,5,10.487098846027767,1,0,0,0,1,4,2.5
8729,2017,5.6,28180.0,5,5,10.165813354725493,1,0,0,0,1,4,2.0
8730,2017,8.8,276573.0,4,5,9.903437551286085,1,0,0,0,1,4,2.8
8731,2016,6.8,127795.0,4,5,10.042684117724416,1,0,0,0,1,4,2.0
8732,2019,6.4,59063.0,5,5,10.22738100695048,1,0,0,0,1,4,1.8
8733,2017,5.8,77620.0,5,5,9.608176452919857,1,0,0,0,1,4,1.2
8734,2019,8.0,47112.0,4,7,10.789298458156308,1,0,0,0,1,4,2.4
8735,2016,6.7,191888.0,4,5,9.740380214665977,1,0,0,0,1,4,1.8
8736,2012,6.1,259000.0,5,5,9.20029003612268,1,0,0,0,1,4,1.6
8737,2017,9.1,133090.0,4,7,10.51542467767053,1,0,0,0,1,6,3.5
8738,2017,8.3,93692.0,5,5,10.79687806452395,1,0,0,0,1,6,3.0
8739,2011,6.2,159000.0,4,5,9.39182824802156,1,0,0,0,1,4,1.4
8741,2017,6.9,40273.0,4,5,10.271181562957294,1,0,0,0,1,4,2.0
8742,2022,7.7,21234.0,4,7,10.596384701840863,1,0,0,0,1,4,2.5
8744,2009,7.6,109012.0,2,4,9.61573881119536,1,0,0,0,1,4,2.0
8745,2019,7.4,80256.0,4,5,10.596384701840863,1,0,0,0,1,4,2.5
8746,2017,4.8,44765.0,5,5,10.08539235583374,1,0,0,0,1,4,1.2
8747,2016,11.7,119895.0,4,5,10.308619271743055,1,0,0,0,1,6,3.6
8748,2014,6.4,101688.0,4,5,10.54507824618167,1,0,0,0,1,6,3.5
8749,2010,7.2,98845.0,4,5,9.615138591096644,1,0,0,0,1,4,1.8
8750,2021,4.8,58142.0,5,5,10.757860326595294,1,0,0,0,1,4,2.5
8752,2020,9.7,68015.0,4,7,10.983596369639677,1,0,0,0,1,6,3.5
8754,2022,7.7,19351.0,4,7,10.645186773678239,1,0,0,0,1,4,2.5
8755,2015,5.4,89170.0,4,4,10.59162219127253,1,0,0,0,1,4,2.1
8757,2018,8.5,44321.0,4,5,10.54507824618167,1,0,0,0,1,4,2.5
8758,2019,7.0,29889.0,4,7,11.089774886806016,1,0,0,0,1,4,2.0
8759,2017,10.5,141007.0,4,7,10.126231023828998,1,0,0,0,1,6,3.3
8760,2005,17.2,242545.0,4,5,9.532351404751555,1,0,0,0,1,6,3.3
8761,2017,7.7,68666.0,2,2,10.594131602877955,0,1,0,0,1,4,2.4
8763,2017,8.9,105532.0,4,5,10.373459931293572,1,0,0,0,1,5,3.2
8765,2018,8.9,126093.0,4,5,10.084975428581505,1,0,0,0,1,4,2.8
8766,2021,7.0,21400.0,4,7,11.097258494377467,1,0,0,0,1,4,2.0
8767,2021,5.8,21444.0,5,5,10.215740278922114,1,0,0,0,1,3,1.0
8768,2019,10.4,44358.0,4,5,10.877103351029552,1,0,0,0,1,6,3.8
8769,2015,4.9,115851.0,4,5,9.998343083548807,1,0,0,0,1,4,1.6
8770,2015,8.1,96024.0,4,7,9.546098067659527,1,0,0,0,1,4,2.2
8772,2023,7.3,10.0,5,5,10.403959764222627,1,0,0,1,0,3,1.3
8773,2020,7.2,57059.0,4,5,10.15385709010393,1,0,0,0,1,4,2.0
8774,2014,7.0,125283.0,4,5,10.126231023828998,1,0,0,0,1,4,2.0
8775,2017,5.3,64683.0,4,5,10.568440998725292,1,0,0,0,1,4,2.0
8776,2021,7.8,23721.0,4,5,11.153389288750464,1,0,0,0,1,4,2.0
8777,2022,5.3,14940.0,5,5,10.274706221915702,1,0,0,0,1,3,1.0
8778,2019,8.3,51898.0,4,7,10.817535771857504,1,0,0,0,1,4,2.0
8779,2018,8.5,152575.0,4,5,10.571060481976643,1,0,0,0,1,5,3.2
8780,2017,11.6,61291.0,4,8,10.558153746277792,1,0,0,0,1,6,3.3
8781,2015,9.9,133684.0,2,2,10.2396025825095,1,0,0,0,1,6,3.6
8783,2022,4.9,8034.0,5,5,10.126231023828998,0,1,0,0,1,4,1.5
8784,2010,8.2,158790.0,5,5,9.546098067659527,1,0,0,0,1,4,2.0
8785,2021,12.2,72122.0,4,5,11.34384387175455,1,0,0,0,1,8,5.7
8786,2020,5.8,22955.0,5,5,9.99820664859396,1,0,0,0,1,4,1.2
8787,2019,7.6,81568.0,4,5,10.819578264407616,1,0,0,0,1,4,2.0
8788,2016,7.6,98210.0,2,4,10.668722809490328,1,0,0,0,1,6,3.0
8789,2011,10.2,159178.0,2,2,9.740380214665977,0,1,0,0,1,6,3.6
8790,2020,4.7,55490.0,5,5,10.930961813370898,1,0,0,0,1,4,2.5
8791,2013,8.8,99273.0,4,5,9.89530415972811,1,0,0,0,1,4,2.0
8792,2021,7.9,44161.0,4,5,10.812753669473318,1,0,0,0,1,4,2.3
8793,2019,9.5,57100.0,4,7,10.817535771857504,1,0,0,0,1,6,3.5
8794,2023,6.9,10.0,5,5,10.298565567757805,1,0,0,1,0,4,1.5
8796,2010,5.7,136792.0,5,5,9.305559638557117,0,1,0,0,1,4,2.2
8797,2022,6.0,42085.0,5,5,10.653936192260108,1,0,0,0,1,4,2.0
8798,2018,7.9,91995.0,4,7,10.796673410695186,1,0,0,0,1,4,3.0
8799,2020,7.2,56558.0,4,7,10.341419850781794,1,0,0,0,1,4,2.4
8800,2012,8.8,237191.0,4,5,9.509555680241636,1,0,0,0,1,6,2.7
